id,unique_column_id,file_number,purpose,rsc,applicant_name,state,city,frequency,lat,lon,area_op,receipt_date,call_sign,report_number,d_o_r
5287,"0010687205-AM-CF-NE Colorado Cellular, Inc. Hay Springs-NE--11585.00000-42-39-04.7 N-102-41-34.1 W-None-2023-11-30-WQEG398-18211-2023-12-06-",0010687205,AM,CF,"NE Colorado Cellular, Inc. Hay Springs",NE,NULL,11585.00000,"42-39-04.7 N","102-41-34.1 W",NULL,2023-11-30,WQEG398,18211,2023-12-06
5288,"0010687205-AM-CF-NE Colorado Cellular, Inc. Hay Springs-NE--11625.00000-42-39-04.7 N-102-41-34.1 W-None-2023-11-30-WQEG398-18211-2023-12-06-",0010687205,AM,CF,"NE Colorado Cellular, Inc. Hay Springs",NE,NULL,11625.00000,"42-39-04.7 N","102-41-34.1 W",NULL,2023-11-30,WQEG398,18211,2023-12-06
5289,"0010687205-AM-CF-NE Colorado Cellular, Inc. Hay Springs-NE--11665.00000-42-39-04.7 N-102-41-34.1 W-None-2023-11-30-WQEG398-18211-2023-12-06-",0010687205,AM,CF,"NE Colorado Cellular, Inc. Hay Springs",NE,NULL,11665.00000,"42-39-04.7 N","102-41-34.1 W",NULL,2023-11-30,WQEG398,18211,2023-12-06
5290,"0010687210-AM-CF-NE Colorado Cellular, Inc. Jackell-NE--06197.24000-42-27-15.2 N-102-41-44.3 W-None-2023-11-30-WQEG397-18211-2023-12-06-",0010687210,AM,CF,"NE Colorado Cellular, Inc. Jackell",NE,NULL,06197.24000,"42-27-15.2 N","102-41-44.3 W",NULL,2023-11-30,WQEG397,18211,2023-12-06
5291,"0010687210-AM-CF-NE Colorado Cellular, Inc. Jackell-NE--06226.89000-42-27-15.2 N-102-41-44.3 W-None-2023-11-30-WQEG397-18211-2023-12-06-",0010687210,AM,CF,"NE Colorado Cellular, Inc. Jackell",NE,NULL,06226.89000,"42-27-15.2 N","102-41-44.3 W",NULL,2023-11-30,WQEG397,18211,2023-12-06
5292,"0010687210-AM-CF-NE Colorado Cellular, Inc. Jackell-NE--06256.54000-42-27-15.2 N-102-41-44.3 W-None-2023-11-30-WQEG397-18211-2023-12-06-",0010687210,AM,CF,"NE Colorado Cellular, Inc. Jackell",NE,NULL,06256.54000,"42-27-15.2 N","102-41-44.3 W",NULL,2023-11-30,WQEG397,18211,2023-12-06
5293,"0010687210-AM-CF-NE Colorado Cellular, Inc. Jackell-NE--06286.19000-42-27-15.2 N-102-41-44.3 W-None-2023-11-30-WQEG397-18211-2023-12-06-",0010687210,AM,CF,"NE Colorado Cellular, Inc. Jackell",NE,NULL,06286.19000,"42-27-15.2 N","102-41-44.3 W",NULL,2023-11-30,WQEG397,18211,2023-12-06
5294,"0010687210-AM-CF-NE Colorado Cellular, Inc. Jackell-NE--06315.84000-42-27-15.2 N-102-41-44.3 W-None-2023-11-30-WQEG397-18211-2023-12-06-",0010687210,AM,CF,"NE Colorado Cellular, Inc. Jackell",NE,NULL,06315.84000,"42-27-15.2 N","102-41-44.3 W",NULL,2023-11-30,WQEG397,18211,2023-12-06
5295,"0010687210-AM-CF-NE Colorado Cellular, Inc. Jackell-NE--06345.49000-42-27-15.2 N-102-41-44.3 W-None-2023-11-30-WQEG397-18211-2023-12-06-",0010687210,AM,CF,"NE Colorado Cellular, Inc. Jackell",NE,NULL,06345.49000,"42-27-15.2 N","102-41-44.3 W",NULL,2023-11-30,WQEG397,18211,2023-12-06
5296,"0010687210-AM-CF-NE Colorado Cellular, Inc. Jackell-NE--06375.14000-42-27-15.2 N-102-41-44.3 W-None-2023-11-30-WQEG397-18211-2023-12-06-",0010687210,AM,CF,"NE Colorado Cellular, Inc. Jackell",NE,NULL,06375.14000,"42-27-15.2 N","102-41-44.3 W",NULL,2023-11-30,WQEG397,18211,2023-12-06
5297,"0010720641-AM-CF-Commnet Four Corners, LLC Alma-CO--19540.00000-39-17-10.6 N-106-04-05.9 W-None-2023-11-30-WQSU352-18211-2023-12-06-",0010720641,AM,CF,"Commnet Four Corners, LLC Alma",CO,NULL,19540.00000,"39-17-10.6 N","106-04-05.9 W",NULL,2023-11-30,WQSU352,18211,2023-12-06
5298,"0010720641-AM-CF-Commnet Four Corners, LLC Alma-CO--19620.00000-39-17-10.6 N-106-04-05.9 W-None-2023-11-30-WQSU352-18211-2023-12-06-",0010720641,AM,CF,"Commnet Four Corners, LLC Alma",CO,NULL,19620.00000,"39-17-10.6 N","106-04-05.9 W",NULL,2023-11-30,WQSU352,18211,2023-12-06
5299,"0010720641-AM-CF-Commnet Four Corners, LLC Alma-CO--23070.00000-39-17-10.6 N-106-04-05.9 W-None-2023-11-30-WQSU352-18211-2023-12-06-",0010720641,AM,CF,"Commnet Four Corners, LLC Alma",CO,NULL,23070.00000,"39-17-10.6 N","106-04-05.9 W",NULL,2023-11-30,WQSU352,18211,2023-12-06
5300,"0010738440-AM-CF-T-MOBILE LICENSE LLC Almont-MI--11405.00000-42-56-47.1 N-083-03-18.2 W-None-2023-12-01-WRUE383-18211-2023-12-06-",0010738440,AM,CF,"T-MOBILE LICENSE LLC Almont",MI,NULL,11405.00000,"42-56-47.1 N","083-03-18.2 W",NULL,2023-12-01,WRUE383,18211,2023-12-06
5301,"0010738443-AM-CF-T-MOBILE LICENSE LLC Burnside-MI--10915.00000-43-09-17.8 N-083-04-07.4 W-None-2023-12-01-WRUE382-18211-2023-12-06-",0010738443,AM,CF,"T-MOBILE LICENSE LLC Burnside",MI,NULL,10915.00000,"43-09-17.8 N","083-04-07.4 W",NULL,2023-12-01,WRUE382,18211,2023-12-06
5302,"0010741111-AM-CF-T-MOBILE LICENSE LLC Harshaw-WI--10815.00000-45-41-18.6 N-089-42-59.3 W-None-2023-12-01-WRCQ293-18211-2023-12-06-",0010741111,AM,CF,"T-MOBILE LICENSE LLC Harshaw",WI,NULL,10815.00000,"45-41-18.6 N","089-42-59.3 W",NULL,2023-12-01,WRCQ293,18211,2023-12-06
5303,"0010741111-AM-CF-T-MOBILE LICENSE LLC Harshaw-WI--10855.00000-45-41-18.6 N-089-42-59.3 W-None-2023-12-01-WRCQ293-18211-2023-12-06-",0010741111,AM,CF,"T-MOBILE LICENSE LLC Harshaw",WI,NULL,10855.00000,"45-41-18.6 N","089-42-59.3 W",NULL,2023-12-01,WRCQ293,18211,2023-12-06
5304,"0010741111-AM-CF-T-MOBILE LICENSE LLC Harshaw-WI--10895.00000-45-41-18.6 N-089-42-59.3 W-None-2023-12-01-WRCQ293-18211-2023-12-06-",0010741111,AM,CF,"T-MOBILE LICENSE LLC Harshaw",WI,NULL,10895.00000,"45-41-18.6 N","089-42-59.3 W",NULL,2023-12-01,WRCQ293,18211,2023-12-06
5305,"0010741111-AM-CF-T-MOBILE LICENSE LLC Harshaw-WI--10935.00000-45-41-18.6 N-089-42-59.3 W-None-2023-12-01-WRCQ293-18211-2023-12-06-",0010741111,AM,CF,"T-MOBILE LICENSE LLC Harshaw",WI,NULL,10935.00000,"45-41-18.6 N","089-42-59.3 W",NULL,2023-12-01,WRCQ293,18211,2023-12-06
5306,"0010741111-AM-CF-T-MOBILE LICENSE LLC Harshaw-WI--10975.00000-45-41-18.6 N-089-42-59.3 W-None-2023-12-01-WRCQ293-18211-2023-12-06-",0010741111,AM,CF,"T-MOBILE LICENSE LLC Harshaw",WI,NULL,10975.00000,"45-41-18.6 N","089-42-59.3 W",NULL,2023-12-01,WRCQ293,18211,2023-12-06
5307,"0010741111-AM-CF-T-MOBILE LICENSE LLC Harshaw-WI--11075.00000-45-41-18.6 N-089-42-59.3 W-None-2023-12-01-WRCQ293-18211-2023-12-06-",0010741111,AM,CF,"T-MOBILE LICENSE LLC Harshaw",WI,NULL,11075.00000,"45-41-18.6 N","089-42-59.3 W",NULL,2023-12-01,WRCQ293,18211,2023-12-06
5308,"0010741111-AM-CF-T-MOBILE LICENSE LLC Harshaw-WI--11155.00000-45-41-18.6 N-089-42-59.3 W-None-2023-12-01-WRCQ293-18211-2023-12-06-",0010741111,AM,CF,"T-MOBILE LICENSE LLC Harshaw",WI,NULL,11155.00000,"45-41-18.6 N","089-42-59.3 W",NULL,2023-12-01,WRCQ293,18211,2023-12-06
5309,"0010745812-AM-CF-T-MOBILE LICENSE LLC VENICE-FL--17820.00000-27-06-46.3 N-082-25-48.7 W-None-2023-12-01-WRCC651-18211-2023-12-06-",0010745812,AM,CF,"T-MOBILE LICENSE LLC VENICE",FL,NULL,17820.00000,"27-06-46.3 N","082-25-48.7 W",NULL,2023-12-01,WRCC651,18211,2023-12-06
5310,"0010745812-AM-CF-T-MOBILE LICENSE LLC VENICE-FL--17900.00000-27-06-46.3 N-082-25-48.7 W-None-2023-12-01-WRCC651-18211-2023-12-06-",0010745812,AM,CF,"T-MOBILE LICENSE LLC VENICE",FL,NULL,17900.00000,"27-06-46.3 N","082-25-48.7 W",NULL,2023-12-01,WRCC651,18211,2023-12-06
5311,"0010745812-AM-CF-T-MOBILE LICENSE LLC VENICE-FL--21825.00000-27-06-46.3 N-082-25-48.7 W-None-2023-12-01-WRCC651-18211-2023-12-06-",0010745812,AM,CF,"T-MOBILE LICENSE LLC VENICE",FL,NULL,21825.00000,"27-06-46.3 N","082-25-48.7 W",NULL,2023-12-01,WRCC651,18211,2023-12-06
5312,"0010751357-AM-CF-NE COLORADO CELLULAR, INC. HOLDREGE-NE--10715.00000-40-26-25.2 N-099-21-21.8 W-None-2023-11-30-WQTU426-18211-2023-12-06-",0010751357,AM,CF,"NE COLORADO CELLULAR, INC. HOLDREGE",NE,NULL,10715.00000,"40-26-25.2 N","099-21-21.8 W",NULL,2023-11-30,WQTU426,18211,2023-12-06
5313,"0010751357-AM-CF-NE COLORADO CELLULAR, INC. HOLDREGE-NE--10755.00000-40-26-25.2 N-099-21-21.8 W-None-2023-11-30-WQTU426-18211-2023-12-06-",0010751357,AM,CF,"NE COLORADO CELLULAR, INC. HOLDREGE",NE,NULL,10755.00000,"40-26-25.2 N","099-21-21.8 W",NULL,2023-11-30,WQTU426,18211,2023-12-06
5314,"0010751357-AM-CF-NE COLORADO CELLULAR, INC. HOLDREGE-NE--10915.00000-40-26-25.2 N-099-21-21.8 W-None-2023-11-30-WQTU426-18211-2023-12-06-",0010751357,AM,CF,"NE COLORADO CELLULAR, INC. HOLDREGE",NE,NULL,10915.00000,"40-26-25.2 N","099-21-21.8 W",NULL,2023-11-30,WQTU426,18211,2023-12-06
